DogID,1,4,5,7,8,9,14,16,2,3,6,10,11,12,13,15
Hex1Cer d18:1/24:0,0.07191198,0.122797626,0.08480141,0.084849415,0.068023548,0.080720957,0.073520158,0.0711919,0.063127005,0.052205793,0.086577607,0.115740843,0.0757044,0.084849415,0.082833191,0.057774411
LPC 14:0,1.673421787,2.119697037,2.669261205,3.037771689,1.40281277,1.682739428,1.209217807,1.227146538,0.910788346,1.343815765,0.916617391,1.047594275,0.699132174,1.405329858,1.171549809,0.829358348
LPC 15:0,1.727296298,2.236940337,2.462285933,2.518456734,1.364040786,1.549377934,1.398396826,1.245516863,1.061813613,1.570353666,0.831345522,1.7333903,0.86671723,2.045729983,1.522970592,0.981620079
LPC 16:0,223.9359832,279.5595166,306.1166033,298.0602002,152.9827228,215.6405009,190.0644601,166.7477486,103.6310656,135.67271,84.34350508,163.1977274,88.18776053,140.3338709,141.4032799,90.6661205
LPC 16:1,7.757090502,10.32350438,11.18885267,11.87447206,6.444142182,7.032125058,6.404133734,5.492859635,2.860824833,4.56559982,2.140451971,4.452463347,3.111782902,5.871041035,5.793452908,3.646244543
LPC 17:0,8.34887109,11.85164163,10.77088362,9.577519048,5.861061003,7.475353307,7.457247939,6.188635691,6.265826384,8.823364218,6.912099714,10.21460722,6.444672095,13.03317147,8.029863332,6.049710109
LPC 17:1,1.044149839,1.359271567,1.275633597,1.329198992,0.850775674,1.052054378,0.8127544,0.795973815,0.62052838,0.958171419,0.522273637,0.889989252,0.532121191,1.076474546,0.853071964,0.675860152
LPC 18:0,242.1295821,495.3263576,552.6647343,343.6536686,188.807506,249.7393125,183.5718309,224.7607048,205.4373751,383.2427787,275.3835796,372.9035977,318.9777738,436.5970912,371.4353406,207.8310814
LPC 18:1,66.58624558,78.99173484,76.73134584,72.24236264,51.35525903,70.695281,41.81540798,46.7280568,34.44038491,54.0583022,35.29676883,51.23757413,34.30662598,57.75912781,53.92485239,41.39266971
LPC 18:2,93.90684895,77.56118994,67.35015964,60.71357064,58.49349921,94.76959183,50.13981474,64.61342282,39.50882821,77.01670411,53.40478672,55.71154313,56.43253422,54.5415389,60.55923342,51.00869578
LPC 18:3,0.81513901,0.787097768,0.714632136,0.671576687,0.552920285,0.91202481,0.534329163,0.590367486,6.725923536,10.46953963,9.480279972,6.90379774,12.10224642,12.12843297,8.813781621,5.742757877
LPC 20:1,0.735254592,0.843666005,0.798049308,0.794384075,0.502622689,0.621985641,0.420530299,0.484340682,0.475243839,0.823838418,0.627814687,0.67444705,0.495159744,0.983033181,0.757201831,0.567227942
LPC 20:2,0.808559254,0.713748947,0.66115506,0.636867371,0.47126949,0.454886339,0.382067431,0.518829201,0.356278321,0.611299058,0.435235391,0.517946012,0.38997197,0.580299135,0.563651028,0.490434684
LPC 20:3,6.941244941,3.993116905,4.31857194,4.043370342,2.628678684,3.392592749,3.70435836,4.003008618,2.952676458,4.200887046,2.588979352,4.064081117,3.463159526,3.848627234,4.858465192,4.102234869
LPC 20:4,49.94754456,59.5760236,72.53544881,57.79829722,41.71366464,38.62970218,29.17128113,40.2269931,15.94575116,28.60966144,12.04192463,34.37003893,18.36780785,27.39298069,30.47641323,27.21135293
LPC 20:5,6.119702814,4.995094484,3.6652331,2.562395372,3.251635833,5.459033507,2.314219348,3.942068598,5.988240176,10.47205672,9.189490093,10.38197147,9.829669422,13.97615204,7.995418972,9.423976693
LPC 22:0,0.082578143,0.118435605,0.096620844,0.113533907,0.066724906,0.090968436,0.067563935,0.077279011,0.074364488,0.083549651,0.148552339,0.091145074,0.078294678,0.12271907,0.094677829,0.058467092
LPC 22:5,9.460010792,11.3144421,8.938267068,7.82368293,6.391018382,4.891408131,2.812337774,5.50959606,1.965978044,3.663025129,1.5035846,5.399109154,1.610406274,4.229988114,4.536012998,4.298920992
LPC 22:6,7.56654254,8.063115386,8.712568196,5.258063919,4.539678231,4.809492379,3.190386696,3.190033421,2.653937881,5.292243322,1.54580102,8.119948579,3.675919684,8.626898892,6.853191028,4.346922298
LPC 24:0,0.1062476,0.124043853,0.122056678,0.154558022,0.072774749,0.092823132,0.09458951,0.098563859,0.095119423,0.097459873,0.244422472,0.099535366,0.117596575,0.136540973,0.116580908,0.080370172
LPC O-16:0,4.27251365,3.065018061,3.450618247,2.773300833,2.684098775,2.416934193,2.069841035,2.19132364,1.630940411,2.899022745,1.615661246,2.638040484,1.739219345,2.583901017,3.186633145,1.930562177
LPC O-18:0,2.028110369,1.806209208,2.043875287,1.88105945,1.628070048,1.329287311,1.066141238,1.417871137,0.759498122,1.468566169,0.882040554,1.554853704,0.844505034,1.500758397,1.533922132,1.122930271
LPC O-18:1,4.986439235,3.597183411,3.728204455,2.768664093,2.746319419,2.314131029,2.175293765,2.310289158,1.599498893,2.775773762,1.530301059,2.949187863,1.898369949,2.907059762,3.906431934,1.989647501
LPC O-20:0,0.077058214,0.087921435,0.069860226,0.084256202,0.075115199,0.06098418,0.049326089,0.063766224,0.030205054,0.060719223,0.030646648,0.045837493,0.03051417,0.054139467,0.045130943,0.030381691
LPC O-20:1,0.080811766,0.077720606,0.062573919,0.051534061,0.058864527,0.048752016,0.04923777,0.047073958,0.018546963,0.042039782,0.018237847,0.044998464,0.0250384,0.040847477,0.06252976,0.023978573
LPC O-22:0,0.017266339,0.02499424,0.015720759,0.026142385,0.022256355,0.010774902,0.015190846,0.014440135,0.007772061,0.016648107,0.016736426,0.020225021,0.015720759,0.021373167,0.012232163,0.018237847
LPC O-22:1,0.019650949,0.016294831,0.013203671,0.015058367,0.019474311,0.013336149,0.015014208,0.0140427,0.010774902,0.017619615,0.004327625,0.011967207,0.010509946,0.011128178,0.014925889,0.013645265
LPE 16:0,2.525781472,3.551696208,3.461069184,3.116854709,2.208481752,3.318294823,3.014662751,2.293221174,1.729272963,2.049306213,1.378329799,2.500759162,1.557270861,2.117223913,2.171684236,1.667663408
LPE 18:0,4.260311223,5.804124707,5.325336461,6.151913797,3.517001407,4.836665453,4.440724185,4.074851744,4.161904153,4.591699135,5.405870452,4.982804158,4.376591372,5.200435179,5.51500137,4.280076746
LPE 18:1,1.136517554,1.784994915,1.438887997,1.911157826,1.279081643,1.554747603,1.174366427,1.157334434,0.586447263,0.935708254,1.131260766,0.937180155,0.905849699,1.081636688,0.901013454,1.224411048
LPE 18:2,1.61803933,1.436785281,1.169319911,1.270250239,1.085631847,1.661355262,1.331859794,1.632758336,0.816063761,1.448139943,1.724226446,0.988696677,1.510590584,0.825105436,1.114228773,1.543182669
LPE 20:4,1.091309178,1.152077646,0.893023136,1.20380444,0.740786557,1.062081437,0.900382639,1.209692042,0.543341602,0.769804027,0.605581971,0.505072186,0.617146905,0.519160378,0.595909482,0.836880641
LPI 18:0,0.110640155,0.174375815,0.166455267,0.111011431,0.097521747,0.120169564,0.067943451,0.116456808,0.072398759,0.172890712,0.087126028,0.092323888,0.048513357,0.159772304,0.130317767,0.080443066
LPI 18:2,0.06113673,0.026855608,0.030815882,0.031063399,0.019677611,0.061631764,0.012623373,0.033043536,0.010890754,0.04220167,0.025370505,0.037622603,0.03440488,0.028959504,0.023885403,0.019677611
LPI 20:4,0.14554007,0.153584376,0.14120852,0.115590498,0.104575986,0.098016782,0.042325428,0.118313186,0.061755523,0.139970934,0.064725728,0.112867809,0.042696704,0.079452997,0.103214641,0.087249787
PC 29:0,0.877567007,0.604387415,0.435671953,0.536923347,0.492699777,0.752918602,0.52916332,0.736483573,0.377093443,0.610125469,0.228628441,0.461259242,0.246651989,0.375702618,0.450882769,0.348677563
PC 31:1,4.272219955,4.87622962,4.504150235,5.634896635,3.395149022,3.361925077,3.122543477,5.5778238,6.168025351,6.997594619,5.362692675,10.0842376,5.858071181,13.69813373,10.81681418,6.209350735
PC 32:0,15.4020228,19.00444207,21.56511426,18.83304197,15.98309715,19.74443076,13.4763029,17.56094964,6.89914397,9.607200375,8.64549662,9.10246059,9.598419106,10.27475134,6.837261887,7.758680191
PC 32:1,14.17341032,21.33230761,20.66316809,18.15864998,12.94823988,15.09204938,11.8240867,16.58850412,4.91276174,5.977461112,4.357034061,6.450747977,4.32874982,6.166606826,4.705926384,5.004527925
PC 32:2,2.794751925,3.867670889,4.403206527,5.663190869,2.786685699,3.324188495,1.947132185,3.258204471,0.830474965,1.511621916,1.311411075,1.325694491,0.905537641,1.639737201,1.142086111,1.328972176
PC 32:3,0.080659876,0.119469386,0.083308196,0.167617707,0.071199279,0.069296044,0.056845164,0.092544895,0.222439064,0.38013004,0.548572024,0.181710251,0.344532376,0.450226393,0.183442586,0.214285459
PC 33:1,5.554688651,9.041443118,6.259367105,10.59400202,5.239062692,6.861816507,5.281937923,6.259559634,3.312513222,4.444952521,2.527192906,3.827054988,2.003872479,4.585610635,3.076688879,3.111374672
PC 33:2,4.518430921,6.640455016,5.360010635,5.907149313,3.39422859,4.986138343,3.554871041,5.391306164,1.618900564,2.973000395,2.497732136,3.693633879,1.827819497,3.708093183,2.626229854,1.984064473
PC 34:0,4.087627845,8.163133377,5.959800463,6.922064603,4.79896179,7.502552211,3.598099896,6.269085414,2.560647017,3.370703538,3.304942095,3.981375842,3.224915899,3.943078639,2.902684225,2.876382272
PC 34:1,275.9082992,349.0695912,333.1343003,268.4380327,340.6743402,360.9451058,206.8824338,324.6437379,127.9681684,143.5030181,121.4206806,156.4306214,108.0899945,147.9442771,158.7162818,171.5295399
PC 34:2,760.4861559,878.5711146,633.2264147,715.2813431,664.0705732,805.8893388,730.3834374,834.8627131,428.8224235,488.4591714,546.3350873,467.0563069,539.1746298,523.6081984,553.0712101,391.4076449
PC 34:3,22.11995598,34.38042562,28.91868564,31.99451382,16.58141654,23.6595369,19.40078235,26.96020243,36.03518036,48.76576965,41.77166316,39.74664759,57.67853289,59.21333664,37.43212991,30.43019622
PC 34:4,0.771954684,1.519504671,1.833327421,2.256721369,0.723785828,0.807421649,0.510884693,0.98158374,0.356796138,0.678612169,0.575743293,0.630347887,0.367845854,1.01118912,0.531509676,0.493552325
PC 35:1,21.09863238,31.6429716,25.20023673,27.1098618,17.13660984,26.64932666,19.9756715,26.12689042,14.3978724,20.82444321,14.78126487,21.82006604,14.67843588,21.92553708,14.87838019,18.82131698
PC 35:2,24.24929893,31.88822127,24.78478999,25.2933525,18.58049977,31.8047341,25.63307231,36.14415626,18.9821711,27.87373328,24.0853431,23.74630031,21.32094963,26.89648703,18.24150068,18.22681371
PC 36:1,96.6068548,235.464383,156.6223255,160.6197082,117.4816481,147.4766777,110.971065,117.418319,120.4452287,173.0928281,113.2865185,89.02729207,143.9982829,134.0486982,116.8296405,125.7292388
PC 36:2,577.2377756,773.5965025,607.5164988,657.733736,525.5630091,710.0732708,725.6297264,848.8456001,552.5627083,724.8951047,967.223378,679.1086099,718.3067359,753.3799446,637.6659203,557.6798551
PC 36:3,163.6628385,205.4679912,167.18158,166.8192202,127.2579445,181.9196924,155.7483968,178.6045344,151.8819382,225.2203163,251.0438629,167.4061105,243.7949737,195.3765936,178.5800073,130.3864954
PC 36:4,314.0594405,639.1502886,577.413407,534.1838666,530.7867313,457.9245099,475.0032809,510.4758245,171.7001318,253.2385746,186.9742807,335.4063443,113.3645372,280.8251578,203.2362218,232.6686086
PC 36:5,56.64256965,81.89256134,47.86407812,45.93410149,32.95245676,72.54328295,40.05447971,66.07309774,41.25704304,54.12202902,77.73319702,68.0003773,54.61420998,88.94703801,43.4651644,58.35328393
PC 36:6,0.85743704,1.685740393,1.366870828,1.516678292,0.789117351,1.204955355,0.63362655,0.964531165,1.639371054,2.227204617,4.876940019,2.097911959,4.109395674,5.059586128,1.823504822,1.823281171
PC 38:2,3.134736803,3.720130757,2.853743392,3.694423118,2.788008821,3.646537839,2.218775599,2.778998561,2.983565263,3.79331432,4.342048236,3.884780526,3.691399499,4.015717904,3.358208916,2.709656336
PC 38:3,66.12952449,66.30169705,71.27572364,61.92146599,40.06609503,50.50962794,68.63517079,71.32206793,46.48385881,64.05390364,47.91897353,68.68047919,52.64387532,56.10158356,64.89052264,54.10251079
PC 38:4,385.8270359,612.7971843,768.8428741,592.8683193,552.7322167,435.0203624,482.3462169,616.1086113,392.2093415,405.4958832,332.3426505,503.9490066,327.9127639,580.0316904,434.8231062,405.8647804
PC 38:5,283.2393563,392.9786215,397.0197043,328.7446773,280.0238491,274.0590019,230.6023366,346.5509727,290.4020437,315.3062708,564.4386832,476.6974427,430.9249972,628.2319121,341.4460148,403.4035705
PC 38:6,74.74329922,153.3518886,150.6492483,124.8824969,70.49263609,86.76621971,66.31614561,70.16308438,43.64434899,63.50749928,50.38633666,95.01654234,58.41763272,120.6673976,65.08132297,49.8454259
PC 38:7,2.807399269,5.918312738,5.179825659,4.680946552,3.46205295,4.222822927,2.86038076,3.690046651,6.023294484,5.832278243,8.47391649,7.336014838,6.051691593,12.97942901,6.257580234,5.652644087
PC 40:4,9.171564613,27.12578852,20.47749367,23.7926192,10.77191589,10.58827182,5.962109621,6.391594702,1.742035238,2.999136662,2.046265231,3.848090999,1.784172583,3.782831107,3.335211179,3.048238804
PC 40:5,74.38298214,104.5225983,80.77023175,77.99031268,67.66518291,51.12722753,50.08080396,83.89101907,32.53519417,45.16166403,34.8670199,64.09454373,26.9897799,84.76068636,53.87738021,58.54678863
PC 40:6,92.85526051,148.9046726,157.2774839,96.29290692,72.41935032,88.3210888,94.35181369,104.7350789,94.64110225,87.6583782,73.70657013,207.3893604,96.35648228,189.8771992,176.457495,95.14990466
PC 40:7,6.601664733,13.15274036,15.92384728,13.08109605,8.748306977,7.847829094,6.37598299,7.056012789,7.065228571,9.277276541,7.589052709,16.68983446,8.430160298,22.93963863,15.40869568,11.06119727
PC 40:8,2.085971736,3.971107666,5.491301288,5.117627937,2.538092257,2.84343215,1.478422936,2.303403065,1.623559246,1.611680631,2.052244424,2.93734246,1.869869372,4.11386229,2.362834499,1.744255218
PC O-32:0,5.284085267,4.470708574,3.454335663,2.721160064,2.473374356,3.543291707,3.944340395,3.853922711,1.923723826,2.24414479,2.00034276,2.290097632,2.41785136,2.306767818,2.41108352,2.091585538
PC O-32:1,3.514203796,2.364727776,1.618491488,2.030107176,1.771870661,2.099883516,2.008503114,2.953930238,1.163163724,1.343728046,0.875970677,1.50234588,1.107966465,1.592110513,2.041078052,1.191276558
PC O-34:1,11.9861976,11.95204567,9.189196704,9.348388667,8.006745298,9.784732936,9.434229398,12.1320503,5.650980952,10.80204105,8.692989576,7.940148619,6.396684971,7.539771627,8.805205594,7.627665422
PC O-34:2,8.628848876,6.37931865,5.933538685,6.489288114,5.108629755,8.324782901,6.858835254,8.709847377,3.818941368,6.634646754,6.762807725,5.074771459,4.534669079,4.871199447,6.13143938,5.023592336
PC O-36:1,2.36127315,3.299343165,2.285814207,2.659609124,2.774010579,2.677997673,2.448906827,2.931961789,1.497688246,2.323074827,2.159056272,2.781488617,1.663736076,2.334842723,2.56960226,1.971662455
PC O-36:2,4.644344332,4.935563042,3.883971055,3.930978528,3.420537615,4.008099854,3.095603473,4.625551723,2.40058926,3.678716841,3.369918514,4.073832089,2.220345368,3.471908495,3.858823809,2.580948491
PC O-36:4,41.40440229,41.16057774,37.36926983,28.13798866,35.62119289,43.34232482,29.42343917,53.70847153,16.60885851,24.536091,18.78265049,26.56803839,12.64168415,31.12314148,21.67080227,28.55771299
PC O-36:5,4.540396542,3.560789604,3.022694163,2.370288792,4.291630974,4.834052861,3.807689615,4.836689525,5.049785867,8.956995574,10.44617975,6.677340728,4.806182193,10.59158446,8.273079564,7.972338167
PC O-38:4,10.93170779,22.54411022,17.72057235,21.51505544,18.29664226,14.44844171,13.38366128,16.25124661,5.48664552,6.374270707,6.422996571,9.457943618,4.303312444,8.512542456,9.7578204,7.344393739
PC O-38:5,66.73054557,61.58105123,40.61983963,49.00678364,54.0570122,44.1886543,40.27483762,67.62482085,24.31532258,40.06205758,23.35137825,41.80361172,23.80427959,40.96580483,39.84660338,35.17426331
PC O-40:5,5.337210335,5.324723166,3.225420499,5.317021743,4.975493048,3.48386301,3.332581871,5.772398575,1.941527264,2.790884226,2.738167591,2.944377174,1.364990976,2.899938521,2.521333978,2.165942279
PC O-40:6,2.832087258,3.196417097,2.84812629,3.123104136,2.559243026,2.771921971,2.055165307,2.369695969,1.118724403,2.557277376,1.351259746,2.23421168,1.250810912,2.496674955,2.170685902,1.616082579
PC O-40:7,4.622487606,2.819513984,2.988717988,2.47398008,3.13418727,3.312604392,2.714736974,3.21543025,2.176799351,3.906590094,2.572453126,4.060903885,2.35966645,4.840983054,3.827177845,3.342196155
PC P-30:0,1.506434026,2.510717541,2.153848773,3.108883802,1.326400571,1.484562244,1.232978237,1.434313284,1.983732496,3.78082327,2.547174006,3.784659336,2.325305413,4.190291989,2.728852921,2.966130802
PC P-32:0,1.183514507,1.055726339,1.149864651,1.217433014,1.116273531,1.493402744,1.331901307,1.711662399,1.413572197,1.274924881,1.56512942,1.335999582,0.798140877,1.16370588,1.299969235,1.341669479
PC P-32:1,0.383978346,0.373474068,0.335877197,0.260619339,0.312390911,0.39844824,0.333755631,0.538787933,0.209952412,0.337760992,0.253434523,0.271390085,0.209113338,0.288586895,0.484724497,0.292573197
PC P-34:1,4.24096717,3.896288823,3.498707126,4.049036583,3.482110705,4.547562896,3.299926138,5.610970253,2.950382979,3.768015754,3.355292197,3.0890913,1.849503008,2.820125271,3.439529222,2.657704431
PC P-34:2,6.352840293,6.940168138,7.926059898,9.636456178,4.958982793,10.05087852,5.091641226,11.99242724,6.252158719,8.65508818,8.531891955,7.471156301,4.504638158,7.079287508,5.877481957,5.659564856
PC P-36:2,1.568286228,1.924752123,1.885285619,2.039641633,1.409776403,1.419261272,1.131870315,2.533245664,1.011557405,1.663357467,1.461080111,1.542152484,0.642124974,1.637895522,1.290261648,1.106566347
PC P-36:4,14.00577467,14.95815077,11.19003415,15.27587599,12.53241538,18.2548466,8.955376193,18.41916738,9.150603458,12.26053412,12.71564295,12.98684935,4.65607698,12.25423558,14.14767236,10.65931284
PC P-36:5,1.143099009,1.006187583,0.762667563,0.980454573,0.895120479,1.387509276,0.882016898,1.651325657,3.348154735,2.201775741,3.211526668,3.66644888,1.561426787,4.199628876,4.016668411,2.439284966
PC P-38:4,3.175105632,5.594578061,3.266892223,6.426956195,4.378841941,3.173338437,3.584717678,5.59773207,1.473909919,2.371996558,2.230863351,2.734493999,1.686456839,2.620688513,2.628656751,1.883814829
PC P-38:5,9.959044573,9.682400933,7.562936106,8.655546034,7.901240738,10.7699433,6.753494181,9.467993432,5.652695485,8.164605011,7.2278035,9.439649954,4.992475982,8.623621428,9.393323603,8.148439438
PC P-40:6,0.246350974,0.384892058,0.198768832,0.45093426,0.337300112,0.305550789,0.254769334,0.269210386,0.213381479,0.270000299,0.188041832,0.379056986,0.255937866,0.373539715,0.400476506,0.251270048
PE 34:1,0.364201775,0.69326342,0.565992551,0.715725383,0.538516393,0.521109391,0.271663379,0.338478547,0.173254706,0.29901724,0.164082398,0.286339072,0.277533656,0.289111147,0.264040172,0.287765876
